#1	30.000	1.123	208.600	0.000
1008	8.452	29.739	1
1009	8.453	29.739	1
1010	8.403	29.785	1
1011	8.611	29.602	1
1012	8.716	29.510	1
1013	8.770	29.464	1
1014	8.825	29.418	1
1015	8.880	29.372	1
1016	8.986	29.281	1
1017	9.093	29.189	1
1018	9.098	29.189	1
1019	9.102	29.189	1
1020	9.158	29.143	1
1021	9.266	29.051	1
1022	9.271	29.051	1
1023	9.328	29.006	1
1024	9.333	29.006	1
1025	9.390	28.960	1
1026	9.447	28.914	1
1027	9.401	28.960	1
1028	9.355	29.006	1
1029	9.412	28.960	1
1030	9.521	28.868	1
1031	9.373	29.006	1
1032	9.533	28.868	1
1033	9.487	28.914	1
1034	9.493	28.914	1
1035	9.447	28.960	1
1036	9.453	28.960	1
1037	9.407	29.006	1
1038	9.464	28.960	1
1039	9.418	29.006	1
1040	9.372	29.051	1
1041	9.428	29.006	1
1042	9.279	29.143	1
1043	9.283	29.143	1
1044	9.288	29.143	1
1045	9.189	29.235	1
1046	9.245	29.189	1
1047	9.198	29.235	1
1048	9.047	29.372	1
1049	9.154	29.281	1
1050	9.054	29.372	1
1051	9.006	29.418	1
1052	8.906	29.510	1
1053	8.857	29.556	1
1054	8.756	29.648	1
1055	8.758	29.648	1
1056	8.708	29.694	1
1057	8.607	29.785	1
1058	8.608	29.785	1
1059	8.506	29.877	1
1060	8.403	29.969	1
1061	8.352	30.015	1
1062	8.248	30.106	1
1063	8.248	30.106	1
1064	8.144	30.198	1
1065	8.091	30.244	1
1066	8.038	30.290	1
1067	8.037	30.290	1
1068	7.829	30.473	1
1069	7.775	30.519	1
1070	7.823	30.473	1
1071	7.718	30.565	1
1072	7.663	30.611	1
1073	7.608	30.657	1
1074	7.553	30.702	1
1075	7.498	30.748	1
1076	7.390	30.840	1
1077	7.386	30.840	1
1078	7.278	30.932	1
1079	7.273	30.932	1
1080	7.165	31.023	1
1081	7.159	31.023	1
1082	7.102	31.069	1
1083	7.045	31.115	1
1084	6.987	31.161	1
1085	6.981	31.161	1
1086	6.923	31.207	1
1087	6.865	31.253	1
1088	6.858	31.253	1
1089	6.851	31.253	1
1090	6.793	31.299	1
1091	6.786	31.299	1
1092	6.727	31.345	1
1093	6.772	31.299	1
1094	6.765	31.299	1
1095	6.758	31.299	1
1096	6.751	31.299	1
1097	6.744	31.299	1
1098	6.737	31.299	1
1099	6.730	31.299	1
1100	6.774	31.253	1
1101	6.716	31.299	1
1102	6.761	31.253	1
1103	6.754	31.253	1
1104	6.799	31.207	1
1105	6.947	31.069	1
1106	6.890	31.115	1
1107	6.935	31.069	1
1108	6.930	31.069	1
1109	7.027	30.978	1
1110	7.022	30.978	1
1111	7.017	30.978	1
1112	7.115	30.886	1
1113	7.110	30.886	1
1114	7.208	30.794	1
1115	7.256	30.748	1
1116	7.355	30.657	1
1117	7.403	30.611	1
1118	7.400	30.611	1
1119	7.500	30.519	1
1120	7.600	30.427	1
1121	7.649	30.381	1
1122	7.699	30.336	1
1123	7.852	30.198	1
1124	7.851	30.198	1
1125	7.953	30.106	1
1126	8.056	30.015	1
1127	8.159	29.923	1
1128	8.159	29.923	1
1129	8.160	29.923	1
1130	8.315	29.785	1
1131	8.420	29.694	1
1132	8.370	29.739	1
1133	8.474	29.648	1
1134	8.476	29.648	1
1135	8.633	29.510	1
1136	8.687	29.464	1
1137	8.690	29.464	1
1138	8.744	29.418	1
1139	8.851	29.327	1
1140	8.958	29.235	1
1141	8.910	29.281	1
1142	8.914	29.281	1
1143	8.970	29.235	1
1144	9.025	29.189	1
1145	9.030	29.189	1
1146	8.982	29.235	1
